id,message
15147,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/WprimeToENu_M_1800_TuneCP5_13TeV_pythia8/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v16-v1/120000/783849FF-9644-1F4C-A0DA-29B7D372D480.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15148,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/WprimeToMuNu_M_3800_TuneCP5_13TeV_pythia8/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v19-v1/120000/005FAF80-B313-D646-AA81-92EFDBFBA45B.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15149,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/WprimeToWhToWhadhbb_narrow_M-6000_13TeV-madgraph/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v19-v1/110000/25F2C1F9-2EFC-2145-8A07-3BB3A554B4ED.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15150,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/Wprime_VBF_Wh_Wlephinc_narrow_M-1600_TuneCP5_PSweights_13TeV-madgraph-pythia8/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v19-v1/260000/3CDA27F9-7B55-7B43-9E48-9CEEF9F08C6F.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15151,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/ZHiggs0MToTauTau_M125_13TeV_JHUGenV7011_pythia8/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v19-v2/260000/13926048-DBB3-7D4D-B9B7-A5636C1CBDFB.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15152,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/ZPrimeToETau_M_1300_TuneCP5_13TeV_pythia8/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v19-v1/100000/89A5341C-27F2-4B48-8BD8-1FB520E39BA1.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15153,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/ZprimeQToEE_M7500_M-3500To4500_NNPDF30NLO_TuneCUETP8M1_Interference_13TeV-pythia8/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v19-v1/30000/41D8AFCA-B7E0-9546-B0BD-E8C3D021DA39.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15154,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/Zprime_VBF_Zh_Zlephinc_narrow_M-2000_TuneCP5_PSweights_13TeV-madgraph-pythia8/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v19-v1/280000/D42528A4-1091-214B-A0C0-9B975F7EF36A.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15155,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/ggZH_HToBB_ZToNuNu_M125_13TeV_powheg_pythia8/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v19-v1/110000/E0DEA6D3-BB37-6F42-A58F-A24E54D3C9A8.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15156,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIAutumn18NanoAODv5/ttHToZG_M125_13TeV_powheg_pythia8/NANOAODSIM/Nano1June2019_102X_upgrade2018_realistic_v19-v1/30000/25861700-E4C9-764F-8EEF-F9493A33C5B2.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15157,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/BsToJpsiKsKstar_KstarToKsPi0_TuneCP5_13TeV-pythia8-evtgen/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/30000/024214AC-476B-874B-8878-1C2723470A4D.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15158,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/ChargedHiggsToWZTo3LNu_M600_TuneCP5_13TeV-madgraph-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/120000/1CED5467-CDE1-3043-9262-F3E9B0479810.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15159,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/250000/189014C8-A211-E643-9C3D-700FC2BBEC1E.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15160,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/DYJetsToTauTau_ForcedMuEleDecay_M-50_TuneCP5_PSweights_13TeV-amcatnloFXFX-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7_ext1-v1/40000/E8B6D393-CC86-0149-936B-62E0BC6B9876.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15161,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/DiPhotonJetsBox1BJet_MGG-80toInf_13TeV-Sherpa/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/250000/F1AFC6EE-568F-334D-AD5F-9F44BDA00A7F.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15162,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/DisplacedSUSY_stopToLD_M_1700_1mm_TuneCP5_13TeV_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/260000/758D926E-0A94-9948-88FB-53FCC39FFCB9.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15163,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/GluGluHToWWTo2L2N_M125_13TeV_powheg_minloHJJ_JHUGenV7011_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/100000/DD192CB6-C3A3-9446-88C7-98BE5A896035.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15164,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/GluGluHToWWTo2L2Nu_M125_TuneCP5_PSw_13TeV-powheg2-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/270000/B8EFD8BD-3CB2-1F45-AFA2-793F03D40C92.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15165,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/GluGluHToWWTo2L2Nu_M600_13TeV_powheg2_JHUGenV714_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/100000/B07A557D-6EF4-C04D-B7FC-2B9CE8F1304D.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15166,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/GluGluHToWWTo2L2Nu_M750_NNPDF31_TuneCP5_PSweights_13TeV_powheg_JHUGenV727_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/260000/7057F071-9921-1342-8F04-9B8322F51E61.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15167,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/GluGluSpin0ToZG_ZToLL_W-5p6_M-2000_TuneCP2_13TeV_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/00000/96DC69B0-3D25-3643-9CAA-9F08120AEA21.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15168,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/GluGluToContinToZZTo2e2mu_13TeV_TuneCP5_MCFM701_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/260000/511360A4-B92B-1A42-881D-9077C4FAA979.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15169,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/HeavyNeutrino_trilepton_M-1_V-0_300333148354_mu_Dirac_massiveAndCKM_LO/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/260000/F0CE7A8E-E90A-5942-8BEA-23285D4D2D3A.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15170,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/HeavyNeutrino_trilepton_M-5_V-0_00639_tau_massiveAndCKM_LO/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/110000/CA0BF453-B63B-464E-99F8-64AD68F3294B.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15171,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/MSSMD_mH_125_mN1_60_mGammaD_15_cT_3_TuneCP5_13TeV-madgraph-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/40000/C5CA38F8-9AAE-9A44-A9BF-7E34FA1CDE10.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15172,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/MadGraphChargedResonance_WGToJJG_M700_width0p01/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/120000/7C4DC969-596B-164F-BB0E-8DC889C47E42.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15173,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/NMSSM_HToAATo4Mu_mH_125_mA_0p5_TuneCP5_13TeV-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/100000/56F165E8-B530-5C47-A90F-99C10045F1B0.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15174,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/NMSSM_HToAATo4Mu_mH_90_mA_3_TuneCP5_13TeV-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/100000/10F30D9E-8BB5-7D43-8D20-1A9F7E639EB8.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15175,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/PairVectorLQ_InclusiveDecay_M-800_TuneCP2_13TeV-madgraph-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/40000/C623D91E-9A25-A946-9BCD-326B3DA94FB4.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15176,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/SMS-TChiWZ_ZToLL_mZMin-0p1_mC1-325to1000_TuneCP2_13TeV-madgraphMLM-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_GridpackScan_102X_mc2017_realistic_v7-v1/50000/BAF8059E-CFB8-9A43-9E4E-5C1D2EB70837.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15177,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/ST_tW_antitop_5f_inclusiveDecays_mtop1755_TuneCP5_PSweights_13TeV-powheg-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/120000/BC00890A-827B-A04F-B674-88C93AADE964.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15178,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/SigmaB1_Lbpipi_LbToPsiLambda_JMM_NoFilter_DGamma0_TuneCP5_13TeV-pythia8-evtgen/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/250000/F3635192-4E83-2E47-B9A8-9676913257A6.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15179,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/SingleVectorLQ_InclusiveDecay_M-2000_TuneCP2_13TeV-madgraph-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/60000/88B29784-53C0-944D-8CF6-B9F3497CB447.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15180,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/StealthSYY_2t6j_mStop-450_mSo-100_TuneCP5_13TeV-madgraphMLM-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/110000/940E9587-BD72-694C-9676-97A470D482B4.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15181,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/StealthSYY_2t6j_mStop-800_mSo-100_TuneCP5_13TeV-madgraphMLM-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/100000/743522E8-B516-BF46-A5C2-CB5FBFBCDF67.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15182,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/TTJets_HT-800to1200_TuneCP5_13TeV-madgraphMLM-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/250000/6BC314EA-06E3-0848-AD02-29E801A9830E.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15183,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/TTJets_TuneCP5_13TeV-amcatnloFXFX-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_new_pmx_102X_mc2017_realistic_v7-v1/250000/EC1F3CBC-A292-B146-8BF2-3FF45145C246.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15184,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/TTTo2L2Nu_mtop166p5_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_new_pmx_102X_mc2017_realistic_v7-v1/120000/62B3D282-9990-5645-B5BE-51FE98653A51.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15185,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/TTZZTo4b_5f_LO_TuneCP5_13TeV_madgraph_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7_ext1-v1/110000/7E91146A-CA9F-9142-BF6F-0703AA444CF8.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15186,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/TT_FCNC-aTtoHJ_Tleptonic_HTobb_eta_hct_TuneCP5-MadGraph5-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_tauDecays_102X_mc2017_realistic_v7-v1/270000/EDC33F76-4BD0-A040-A0DE-07A5647761BD.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15187,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/W1JetsToLNu_LHEWpT_0-50_TuneCP5_13TeV-amcnloFXFX-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/250000/F5CD15CA-4F74-464D-ABF1-FFF09D51E22E.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15188,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/W2JetsToLNu_LHEWpT_100-150_TuneCP5_13TeV-amcnloFXFX-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/100000/FEF3559A-0A81-6A46-9AD1-1DD50F6E24E3.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15189,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/WminusTo2JZTo2LJJ_QCD_LO_SM_MJJ100PTJ10_TuneCP5_13TeV-madgraph-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/120000/3B10056B-2F88-A642-8A64-A7D787BCF65B.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15190,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/WpToBpT_Wp3500Nar_Bp1700Nar_Ht_TuneCP5_13TeV-madgraphMLM-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/100000/570C110C-08FD-1244-81A0-859AFA03279F.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15191,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/WplusH_HToCC_WToQQ_M125_13TeV_powheg_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/120000/55655523-39BB-2F40-9475-445254675B5C.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15192,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/ZGToLLG_01J_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/110000/9FD0A248-10D1-E74D-BBBA-F7CDA22753CD.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15193,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/ZZTo4L_13TeV_powheg_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7_ext2-v1/270000/28E3A438-0422-E047-884F-1026A2E8CA81.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15194,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/gluinoGMSB_M2500_ctau10000p0_TuneCP2_13TeV_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/250000/F9F4ABCA-412A-3446-BE63-01E5181CAD6C.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15195,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/gluinoGMSB_M2800_ctau10p0_TuneCP2_13TeV_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/270000/E8A4C641-3599-594E-A8B7-8F45DC0415B4.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15196,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ADDGravToGG_MS-6000_NED-2_KK-1_M-1000To2000_13TeV-sherpa/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v2/30000/E4707F57-1D65-4B46-9761-A37361E44DA0.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15197,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ADDMonoZ_ZToLL_MD-3_d-2_TuneCUETP8M1_13TeV-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7_ext1-v2/20000/11C0AAB6-79B5-7944-B961-160E1A067A1F.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15198,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/Axial_MonoJ_NLO_Mphi-500_Mchi-500_gSM-0p25_gDM-1p0_13TeV-madgraph/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v3/20000/E7052455-4390-0C49-86ED-2E1368D17ECA.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15199,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/CITo2Mu_M1300_CUETP8M1_Lam22TeVConRR_13TeV_Pythia8_Corrected-v3/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/30000/88531B8E-0CFE-A944-BF09-131B6705EAA4.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
